,fluxes,kcat_MW,E,equ,ec-code
rxn05239,0.01101338151871123,168950.5205458518,6.518702329610336e-08,cpd00044_c0 + cpd11421_c0 --> cpd00045_c0 + cpd00067_c0 + cpd00081_c0 + cpd11420_c0,
rxn05287,0.0,0.0007452672464056,0.0,cpd00113_c0 + cpd00289_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02591_c0,2.5.1.81
rxn05289,0.016713889497252873,69645.38530777967,2.399855988073034e-07,cpd00005_c0 + cpd00067_c0 + cpd11420_c0 --> cpd00006_c0 + cpd11421_c0,
rxn05293,0.02465873842733808,119548.72903155292,2.0626516590427167e-07,cpd00004_c0 + cpd00067_c0 + cpd08301_c0 --> cpd00001_c0 + cpd00003_c0 + cpd08615_c0,
rxn05307,0.0,,,cpd00054_e0 + cpd00067_e0 --> cpd00054_c0 + cpd00067_c0,
rxn05316,0.0,,,cpd00067_e0 + cpd00246_e0 --> cpd00067_c0 + cpd00246_c0,
rxn05317,0.0,,,cpd00067_e0 + cpd00438_e0 --> cpd00067_c0 + cpd00438_c0,
rxn05318,0.0,,,cpd00067_e0 + cpd00182_e0 --> cpd00067_c0 + cpd00182_c0,
rxn05322,0.019695918774703565,164820.30538906195,1.1949934644406172e-07,cpd00004_c0 + cpd00067_c0 + cpd11465_c0 --> cpd00003_c0 + cpd11464_c0,
rxn05323,0.0059278000988142315,164820.30538906195,3.596522943469574e-08,cpd00004_c0 + cpd00067_c0 + cpd11467_c0 --> cpd00003_c0 + cpd11466_c0,
rxn05324,0.006092881620553362,1717.092704185455,3.5483708047339644e-06,cpd00004_c0 + cpd00067_c0 + cpd11469_c0 --> cpd00003_c0 + cpd11468_c0,1.3.1.9
rxn05325,0.019695918774703565,1717.092704185455,1.1470504025026888e-05,cpd00004_c0 + cpd00067_c0 + cpd11471_c0 --> cpd00003_c0 + cpd11470_c0,1.3.1.9
rxn05326,0.019695918774703565,1717.092704185455,1.1470504025026888e-05,cpd00004_c0 + cpd00067_c0 + cpd11473_c0 --> cpd00003_c0 + cpd11472_c0,1.3.1.9
rxn05327,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11475_c0 --> cpd00003_c0 + cpd11474_c0,
rxn05328,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11477_c0 --> cpd00003_c0 + cpd11476_c0,
rxn05329,0.019695918774703565,,,cpd11478_c0 --> cpd00001_c0 + cpd11465_c0,
rxn05330,0.019695918774703565,20.84501558937919,0.0009448742645574654,cpd11479_c0 --> cpd00001_c0 + cpd11473_c0,4.2.1.59
rxn05331,0.006092881620553362,20.84501558937919,0.000292294414193567,cpd11480_c0 --> cpd00001_c0 + cpd11469_c0,4.2.1.59
rxn05332,0.0029864111660079067,276476.632424322,1.0801676582288942e-08,cpd11481_c0 --> cpd00001_c0 + cpd11477_c0,
rxn05333,0.013603037154150203,,,cpd11482_c0 --> cpd00001_c0 + cpd11475_c0,
rxn05334,0.019695918774703565,276476.632424322,7.123899984601696e-08,cpd11483_c0 --> cpd00001_c0 + cpd11471_c0,
rxn05335,0.0059278000988142315,20.84501558937919,0.00028437494198059145,cpd11484_c0 --> cpd00001_c0 + cpd11467_c0,4.2.1.59
rxn05336_num1,0.0,,,cpd00006_c0 + cpd11481_c0 --> cpd00005_c0 + cpd00067_c0 + cpd11485_c0,
rxn05337_num1,0.0,,,cpd00006_c0 + cpd11479_c0 --> cpd00005_c0 + cpd00067_c0 + cpd11486_c0,1.1.1.100
rxn05338_num1,0.0,,,cpd00006_c0 + cpd11482_c0 --> cpd00005_c0 + cpd00067_c0 + cpd11487_c0,1.1.1.100
rxn05339_num1,0.0,,,cpd00006_c0 + cpd11478_c0 --> cpd00005_c0 + cpd00067_c0 + cpd11488_c0,
rxn05340_num1,0.0,,,cpd00006_c0 + cpd11480_c0 --> cpd00005_c0 + cpd00067_c0 + cpd11489_c0,1.1.1.100
rxn05341_num1,0.0,,,cpd00006_c0 + cpd11483_c0 --> cpd00005_c0 + cpd00067_c0 + cpd11490_c0,
rxn05342_num1,0.0,,,cpd00006_c0 + cpd11484_c0 --> cpd00005_c0 + cpd00067_c0 + cpd11491_c0,1.1.1.100
rxn05343,0.013603037154150203,17591.859738857132,7.732574813624528e-07,cpd00067_c0 + cpd11470_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11487_c0 + cpd11493_c0,"2.3.1.179,2.3.1.41"
rxn05344,0.0029864111660079067,42346.38694148916,7.052339955553445e-08,cpd00067_c0 + cpd11466_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11485_c0 + cpd11493_c0,
rxn05345,0.0059278000988142315,17591.859738857132,3.369626740327419e-07,cpd00067_c0 + cpd11468_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11491_c0 + cpd11493_c0,"2.3.1.179,2.3.1.41"
rxn05346,0.019695918774703565,17591.859738857132,1.1196041275385432e-06,cpd00067_c0 + cpd11464_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11486_c0 + cpd11493_c0,"2.3.1.179,2.3.1.41"
rxn05347,0.020146141106719372,17591.859738857132,1.1451967788385847e-06,cpd00067_c0 + cpd11492_c0 + cpd11494_c0 --> cpd00011_c0 + cpd11488_c0 + cpd11493_c0,"2.3.1.179,2.3.1.41"
rxn05348,0.006092881620553362,17591.859738857132,3.463466461760904e-07,cpd00067_c0 + cpd11474_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11489_c0 + cpd11493_c0,"2.3.1.179,2.3.1.41"
rxn05349,0.020146141106719372,903.3633331499076,2.23012605974082e-05,cpd00022_c0 + cpd11493_c0 --> cpd00010_c0 + cpd11494_c0,2.3.1.38
rxn05350,0.019695918774703565,17591.859738857132,1.1196041275385432e-06,cpd00067_c0 + cpd11472_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11490_c0 + cpd11493_c0,"2.3.1.179,2.3.1.41"
rxn05357_reverse,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11473_c0 --> cpd00006_c0 + cpd11472_c0,"1.3.1.10,1.3.1.39"
rxn05360_num1,0.0,46457.82511190388,0.0,cpd00005_c0 + cpd00067_c0 + cpd11496_c0 --> cpd00006_c0 + cpd11497_c0,
rxn05361,0.0,,,cpd11497_c0 --> cpd00001_c0 + cpd11498_c0,
rxn05363,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11499_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11500_c0,
rxn05364_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11500_c0 --> cpd00006_c0 + cpd11501_c0,
rxn05365,0.0,,,cpd11501_c0 --> cpd00001_c0 + cpd11502_c0,
rxn05367,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11503_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11504_c0,
rxn05368_num1,0.0,46457.82511190388,0.0,cpd00005_c0 + cpd00067_c0 + cpd11504_c0 --> cpd00006_c0 + cpd11505_c0,
rxn05369,0.0,,,cpd11505_c0 --> cpd00001_c0 + cpd11506_c0,
rxn05371,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11507_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11508_c0,
rxn05372_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11508_c0 --> cpd00006_c0 + cpd11509_c0,
rxn05373,0.0,,,cpd11509_c0 --> cpd00001_c0 + cpd11510_c0,
rxn05375,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11511_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11512_c0,
rxn05376_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11512_c0 --> cpd00006_c0 + cpd11513_c0,
rxn05377,0.0,,,cpd11513_c0 --> cpd00001_c0 + cpd11514_c0,
rxn05379,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11515_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11516_c0,
rxn05380_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11516_c0 --> cpd00006_c0 + cpd11517_c0,
rxn05381,0.0,,,cpd11517_c0 --> cpd00001_c0 + cpd11518_c0,
rxn05383,0.0,145808.7473991732,0.0,cpd01882_c0 + cpd11493_c0 --> cpd00010_c0 + cpd11520_c0,
rxn05384,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11520_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11521_c0,
rxn05385_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11521_c0 --> cpd00006_c0 + cpd11522_c0,
rxn05386,0.0,,,cpd11522_c0 --> cpd00001_c0 + cpd11523_c0,
rxn05388,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11524_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11525_c0,
rxn05389_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11525_c0 --> cpd00006_c0 + cpd11526_c0,
rxn05390,0.0,,,cpd11526_c0 --> cpd00001_c0 + cpd11527_c0,
rxn05392,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11528_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11529_c0,
rxn05393_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11529_c0 --> cpd00006_c0 + cpd11530_c0,
rxn05394,0.0,,,cpd11530_c0 --> cpd00001_c0 + cpd11531_c0,
rxn05396,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11532_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11533_c0,
rxn05397_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11533_c0 --> cpd00006_c0 + cpd11534_c0,
rxn05398,0.0,,,cpd11534_c0 --> cpd00001_c0 + cpd11535_c0,
rxn05400,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11536_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11537_c0,
rxn05401_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11537_c0 --> cpd00006_c0 + cpd11538_c0,
rxn05402,0.0,,,cpd11538_c0 --> cpd00001_c0 + cpd11539_c0,
rxn05404,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11540_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11541_c0,
rxn05405_num1,0.0,46457.82511190388,0.0,cpd00005_c0 + cpd00067_c0 + cpd11541_c0 --> cpd00006_c0 + cpd11542_c0,
rxn05406,0.0,,,cpd11542_c0 --> cpd00001_c0 + cpd11543_c0,
rxn05408,0.0,145808.7473991732,0.0,cpd00481_c0 + cpd11493_c0 --> cpd00010_c0 + cpd11545_c0,
rxn05409,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11545_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11546_c0,
rxn05410_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11546_c0 --> cpd00006_c0 + cpd11547_c0,
rxn05413,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11549_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11550_c0,
rxn05414_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11550_c0 --> cpd00006_c0 + cpd11551_c0,
rxn05417,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11553_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11554_c0,
rxn05418_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11554_c0 --> cpd00006_c0 + cpd11555_c0,
rxn05421,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11557_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11558_c0,
rxn05422_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11558_c0 --> cpd00006_c0 + cpd11559_c0,
rxn05425,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11561_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11562_c0,
rxn05426_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11562_c0 --> cpd00006_c0 + cpd11563_c0,
rxn05429,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11492_c0 + cpd11565_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11566_c0,
rxn05430_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11566_c0 --> cpd00006_c0 + cpd11567_c0,
rxn05433,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11498_c0 --> cpd00003_c0 + cpd11499_c0,
rxn05434,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11502_c0 --> cpd00003_c0 + cpd11503_c0,
rxn05435,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11506_c0 --> cpd00003_c0 + cpd11507_c0,
rxn05436,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11510_c0 --> cpd00003_c0 + cpd11511_c0,
rxn05437,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11514_c0 --> cpd00003_c0 + cpd11515_c0,
rxn05438,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11518_c0 --> cpd00003_c0 + cpd11519_c0,
rxn05439,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11523_c0 --> cpd00003_c0 + cpd11524_c0,
rxn05440,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11527_c0 --> cpd00003_c0 + cpd11528_c0,
rxn05441,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11531_c0 --> cpd00003_c0 + cpd11532_c0,
rxn05442,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11535_c0 --> cpd00003_c0 + cpd11536_c0,
rxn05443,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11539_c0 --> cpd00003_c0 + cpd11540_c0,
rxn05444,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11543_c0 --> cpd00003_c0 + cpd11544_c0,
rxn05445,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11548_c0 --> cpd00003_c0 + cpd11549_c0,
rxn05446,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11552_c0 --> cpd00003_c0 + cpd11553_c0,
rxn05447,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11556_c0 --> cpd00003_c0 + cpd11557_c0,
rxn05448,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11560_c0 --> cpd00003_c0 + cpd11561_c0,
rxn05449,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11564_c0 --> cpd00003_c0 + cpd11565_c0,
rxn05450,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11568_c0 --> cpd00003_c0 + cpd11569_c0,
rxn05451,0.0,145808.7473991732,0.0,cpd00010_c0 + cpd11515_c0 --> cpd11439_c0 + cpd11493_c0,
rxn05452,0.0,145808.7473991732,0.0,cpd00010_c0 + cpd11519_c0 --> cpd11434_c0 + cpd11493_c0,
rxn05453,0.0,145808.7473991732,0.0,cpd00010_c0 + cpd11540_c0 --> cpd11437_c0 + cpd11493_c0,
rxn05454,0.0,145808.7473991732,0.0,cpd00010_c0 + cpd11544_c0 --> cpd11432_c0 + cpd11493_c0,
rxn05455,0.0,145808.7473991732,0.0,cpd00010_c0 + cpd11565_c0 --> cpd11435_c0 + cpd11493_c0,
rxn05456,0.0,145808.7473991732,0.0,cpd00010_c0 + cpd11569_c0 --> cpd11441_c0 + cpd11493_c0,
rxn05457,0.0,145808.7473991732,0.0,cpd00010_c0 + cpd11466_c0 --> cpd01695_c0 + cpd11493_c0,
rxn05458,0.0,145808.7473991732,0.0,cpd00010_c0 + cpd11476_c0 --> cpd00134_c0 + cpd11493_c0,
rxn05459,0.0,145808.7473991732,0.0,cpd00010_c0 + cpd11573_c0 --> cpd00327_c0 + cpd11493_c0,
rxn05460,0.0,42346.38694148916,0.0,cpd00067_c0 + cpd11476_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11570_c0,
rxn05461_num1,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11570_c0 --> cpd00006_c0 + cpd11571_c0,
rxn05464,0.0,164820.30538906195,0.0,cpd00004_c0 + cpd00067_c0 + cpd11572_c0 --> cpd00003_c0 + cpd11573_c0,
rxn05465,0.14963654774703564,41742.96008002447,3.5847133854468115e-06,cpd00070_c0 + cpd11493_c0 --> cpd00010_c0 + cpd11492_c0,2.3.1.39
rxn05481,0.0,,,cpd00067_e0 + cpd01981_e0 --> cpd00067_c0 + cpd01981_c0,
rxn05515,0.0,227007.72751090152,0.0,cpd00001_c0 + cpd00002_c0 + cpd00423_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00423_c0,
rxn05516,0.0,,,cpd00001_c0 + cpd00002_c0 + cpd01012_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd01012_e0,
rxn05517,0.0,,,cpd00067_e0 + cpd00205_e0 + cpd01012_c0 --> cpd00067_c0 + cpd00205_c0 + cpd01012_e0,
rxn05557_num1,0.0,,,cpd00001_c0 + cpd00002_c0 + 2.0 cpd00137_e0 + cpd10516_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + 2.0 cpd00137_c0 + cpd10516_c0,
rxn05585,0.0,,,cpd00001_c0 + cpd00002_c0 + cpd11578_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11578_c0,
rxn05599,0.0,,,cpd00001_c0 + cpd00002_c0 + cpd00395_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00395_c0,
rxn05620,0.0,,,cpd00001_c0 + cpd00002_c0 + cpd11575_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11575_c0,
rxn05645,0.0,,,cpd00067_e0 + cpd00220_e0 --> cpd00067_c0 + cpd00220_c0,
rxn05722,0.0,,,cpd00067_e0 + cpd00793_e0 --> cpd00067_c0 + cpd00793_c0,
rxn05732,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd03126_c0 --> cpd00003_c0 + cpd00134_c0,
rxn05733_num1,0.0,,,cpd00268_c0 + cpd00722_c0 + cpd11421_c0 --> cpd00029_c0 + cpd00067_c0 + cpd00081_c0 + cpd00084_c0 + cpd11420_c0,
rxn05736,0.0,,,cpd00002_c0 + cpd00010_c0 + cpd03847_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd01695_c0,
rxn05814,0.0,192845.81689789123,0.0,cpd00002_c0 + cpd12232_c0 --> cpd00008_c0 + cpd00354_c0,
rxn05871_num1,0.0,,,cpd00003_c0 + cpd00195_c0 --> cpd00004_c0 + cpd00067_c0 + cpd11616_c0,
rxn05872_num1,0.0,132186.4072802397,0.0,cpd00003_c0 + cpd11679_c0 --> cpd00004_c0 + cpd00067_c0 + cpd11733_c0,
rxn05882,0.0,1798.527612288477,0.0,cpd00067_c0 + cpd11625_c0 --> cpd00011_c0 + cpd11616_c0,4.1.1.1
rxn05937,0.0,153097.82888726788,0.0,cpd00006_c0 + cpd00067_c0 + cpd11620_c0 --> cpd00005_c0 + cpd11621_c0,
rxn05957,0.008774715488244213,1291.4288827956896,6.7945789389878596e-06,cpd00239_c0 + cpd00822_c0 --> cpd00036_c0 + cpd00067_c0 + cpd00135_c0,2.5.1.48
rxn05970_reverse,0.0,,,cpd00019_c0 + cpd00067_c0 + cpd11624_c0 --> cpd00017_c0 + cpd12514_c0,
rxn06022,0.0,,,cpd00001_c0 + cpd11493_c0 --> cpd00067_c0 + cpd00834_c0 + cpd12370_c0,3.1.4.14
rxn06023,0.0,124.48749199397584,0.0,cpd00010_c0 + cpd12370_c0 --> cpd00045_c0 + 2.0 cpd00067_c0 + cpd11493_c0,2.7.8.7
rxn06046,0.0,,,cpd00121_c0 + cpd11427_c0 --> cpd00046_c0 + cpd00067_c0 + cpd11822_c0,
rxn06060_num1,0.0,39.29665027585104,0.0,2.0 cpd00042_c0 + cpd00268_c0 --> cpd00081_c0 + cpd00111_c0 + cpd00239_c0,2.8.1.3
rxn06075_num1,0.0015334366461851347,118363.19695452416,1.2955350021293275e-08,cpd00014_c0 + cpd11421_c0 --> cpd00001_c0 + cpd00978_c0 + cpd11420_c0,
rxn06076_num1,0.0,118363.19695452416,0.0,cpd00096_c0 + cpd11421_c0 --> cpd00001_c0 + cpd00533_c0 + cpd11420_c0,
rxn06077,0.0,236194.6408529984,0.0,cpd00001_c0 + cpd00060_c0 + cpd11420_c0 --> cpd01914_c0 + cpd11421_c0,
rxn06078,0.0,27018.501394278104,0.0,cpd00268_c0 + cpd00790_c0 + cpd11421_c0 --> cpd00029_c0 + cpd00067_c0 + cpd00081_c0 + cpd00135_c0 + cpd11420_c0,
rxn06098_num1,0.0,109254.57766837548,0.0,cpd00301_c0 + cpd11624_c0 --> cpd02601_c0 + cpd11979_c0,
rxn06099,0.0,62087.95804953099,0.0,cpd00001_c0 + cpd11979_c0 --> cpd00049_c0 + cpd00067_c0 + cpd00301_c0,
rxn06280,0.0,53037.36811769546,0.0,cpd00002_c0 + cpd00069_c0 + cpd11751_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12194_c0,
rxn06297,0.0,147865.49111150944,0.0,cpd00017_c0 + cpd11767_c0 --> cpd00067_c0 + cpd00147_c0 + cpd12564_c0,
rxn06300,0.0,49167.53716972141,0.0,cpd00002_c0 + cpd00035_c0 + cpd11906_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd11770_c0,
rxn06372,0.0,,,cpd00017_c0 + cpd11827_c0 --> cpd00019_c0 + cpd00067_c0 + cpd12496_c0,
rxn06376,0.0,,,cpd00017_c0 + cpd11829_c0 --> cpd00019_c0 + cpd00067_c0 + cpd12514_c0,
rxn06386,0.0,125987.12832554062,0.0,cpd00022_c0 + cpd12438_c0 --> cpd00010_c0 + cpd11835_c0,
rxn06432,0.0,75449.45085949439,0.0,cpd00002_c0 + cpd00051_c0 + cpd11907_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12036_c0,
rxn06434,0.0,35924.40958244392,0.0,cpd00002_c0 + cpd00132_c0 + cpd11908_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12313_c0,
rxn06435,0.0,81589.09954208205,0.0,cpd00002_c0 + cpd00084_c0 + cpd11910_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12255_c0,
rxn06437,0.0,40877.50418743726,0.0,cpd00001_c0 + cpd00002_c0 + cpd00053_c0 + cpd12227_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + cpd00067_c0 + cpd12060_c0,
rxn06438,0.0,11047.866286675646,0.0,cpd00002_c0 + cpd00033_c0 + cpd11913_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12100_c0,
rxn06439,0.0,50998.60255307915,0.0,cpd00002_c0 + cpd00119_c0 + cpd11914_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12228_c0,
rxn06440,0.0,44934.92763362716,0.0,cpd00002_c0 + cpd00322_c0 + cpd11915_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12256_c0,
rxn06441,0.0,50036.74849795573,0.0,cpd00002_c0 + cpd00107_c0 + cpd11916_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12003_c0,
rxn06442,0.0,79791.61898948134,0.0,cpd00002_c0 + cpd00039_c0 + cpd11917_c0 --> cpd00012_c0 + cpd00018_c0 + cpd01326_c0,
rxn06443,0.0,81485.4526273839,0.0,cpd00002_c0 + cpd00060_c0 + cpd11918_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12105_c0,
rxn06444,0.0,9515.583746552602,0.0,cpd00002_c0 + cpd00066_c0 + cpd11919_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12335_c0,
rxn06445,0.0,47450.653575288045,0.0,cpd00002_c0 + cpd00129_c0 + cpd11920_c0 --> cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0 + cpd12164_c0,
rxn06446,0.0,50019.39734612322,0.0,cpd00002_c0 + cpd00054_c0 + cpd11921_c0 --> cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0 + cpd12132_c0,
rxn06447,0.0,31886.83474193632,0.0,cpd00002_c0 + cpd00161_c0 + cpd11922_c0 --> cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0 + cpd12229_c0,
rxn06448,0.0,63486.04285454079,0.0,cpd00002_c0 + cpd00065_c0 + cpd11923_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12336_c0,
rxn06449,0.0,47551.00398986678,0.0,cpd00002_c0 + cpd00156_c0 + cpd11924_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd12133_c0,
rxn06515,0.0,165197.60472338466,0.0,cpd00017_c0 + cpd12043_c0 --> cpd00019_c0 + cpd00067_c0 + cpd12736_c0,
rxn06517,0.0,63499.67220881884,0.0,cpd12379_c0 --> cpd01495_c0 + cpd12050_c0,
rxn06526,0.0,,,cpd00006_c0 + cpd12072_c0 --> cpd00005_c0 + cpd00067_c0 + cpd12139_c0,
rxn06538,0.0,146998.49295875125,0.0,cpd00201_c0 + cpd12105_c0 --> cpd00067_c0 + cpd00087_c0 + cpd12285_c0,
rxn06556,0.0,,,cpd00001_c0 + cpd11468_c0 --> cpd00067_c0 + cpd01741_c0 + cpd11493_c0,3.1.2.21
rxn06570,0.0,165197.60472338466,0.0,cpd00017_c0 + cpd12190_c0 --> cpd00019_c0 + cpd00067_c0 + cpd12431_c0,
rxn06672,0.14963654774703564,62411.005851911,2.39759872004136e-06,cpd00002_c0 + cpd00242_c0 + cpd12848_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd12543_c0,
rxn06673,0.14963654774703564,72844.980075186,2.0541778938313966e-06,cpd00022_c0 + cpd12543_c0 --> cpd00070_c0 + cpd12848_c0,
rxn06723,0.0,,,cpd03584_c0 + cpd11484_c0 --> cpd00067_c0 + cpd02835_c0 + cpd11493_c0,2.3.1.191
rxn06728,0.0,,,cpd00112_c0 + cpd12592_c0 --> cpd00046_c0 + cpd00067_c0 + cpd02972_c0,2.4.99.8
rxn06729,0.0,,,cpd00037_c0 + cpd11484_c0 --> cpd02886_c0 + cpd11493_c0,2.3.1.129
rxn06735,0.0,,,cpd00112_c0 + cpd12599_c0 --> cpd00046_c0 + cpd00067_c0 + cpd03654_c0,2.4.99.8
rxn06750,0.0,147865.49111150944,0.0,cpd00112_c0 + cpd02996_c0 --> cpd00046_c0 + cpd00067_c0 + cpd03655_c0,
rxn06759,0.0,147865.49111150944,0.0,cpd00112_c0 + cpd12640_c0 --> cpd00046_c0 + cpd00067_c0 + cpd03661_c0,
rxn06804,0.0,165197.60472338466,0.0,cpd00017_c0 + cpd12736_c0 --> cpd00019_c0 + cpd00067_c0 + cpd12737_c0,
rxn06805,0.0,165197.60472338466,0.0,cpd00017_c0 + cpd12737_c0 --> cpd00019_c0 + cpd00067_c0 + cpd12738_c0,
rxn06848,0.0,,,cpd03736_c0 + cpd11466_c0 --> cpd03587_c0 + cpd11493_c0,
